,user_id,last_seen,gender,age_group,level,start_date
326,1000-0026-3044-FAKE,15/08/2015,FEMALE,40-49,1,15/08/2015
327,1000-0026-1244-FAKE,15/08/2015,FEMALE,18-24,1,14/08/2015
328,1000-0022-9998-FAKE,27/07/2015,FEMALE,30-34,4,10/07/2015
329,1000-0022-5198-FAKE,31/07/2015,MALE,25-29,7,01/07/2015
330,1000-0026-2554-FAKE,15/08/2015,FEMALE,30-34,1,15/08/2015
331,1000-0022-5559-FAKE,27/07/2015,FEMALE,18-24,6,02/07/2015
332,1000-0026-0744-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
333,1000-0026-2544-FAKE,15/08/2015,MALE,30-34,1,15/08/2015
334,1000-0026-3823-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
335,1000-0026-0530-FAKE,18/08/2015,FEMALE,35-39,1,13/08/2015
336,1000-0026-3690-FAKE,17/08/2015,MALE,50-64,1,16/08/2015
337,1000-0026-3802-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
338,1000-0026-5313-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
339,1000-0026-3609-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
340,1000-0026-5309-FAKE,17/08/2015,FEMALE,40-49,1,17/08/2015
341,1000-0026-0809-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
342,1000-0026-2296-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
343,1000-0026-5696-FAKE,18/08/2015,FEMALE,40-49,1,18/08/2015
344,1000-0022-0914-FAKE,24/07/2015,MALE,30-34,2,25/06/2015
345,1000-0022-5314-FAKE,12/07/2015,MALE,18-24,3,02/07/2015
346,1000-0022-6856-FAKE,14/07/2015,MALE,35-39,3,04/07/2015
347,1000-0022-8235-FAKE,28/07/2015,FEMALE,50-64,2,06/07/2015
348,1000-0022-7177-FAKE,15/07/2015,MALE,25-29,1,04/07/2015
349,1000-0026-5340-FAKE,17/08/2015,FEMALE,25-29,1,17/08/2015
350,1000-0026-2185-FAKE,15/08/2015,FEMALE,40-49,1,15/08/2015
351,1000-0026-2254-FAKE,15/08/2015,FEMALE,50-64,1,15/08/2015
352,1000-0026-0654-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
353,1000-0026-3754-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
354,1000-0026-0933-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,14/08/2015
355,1000-0022-5580-FAKE,04/08/2015,FEMALE,40-49,5,02/07/2015
356,1000-0026-5133-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
357,1000-0026-3712-FAKE,16/08/2015,MALE,18-24,1,16/08/2015
358,1000-0026-5512-FAKE,18/08/2015,MALE,18-24,1,18/08/2015
359,1000-0022-8224-FAKE,14/07/2015,FEMALE,40-49,1,06/07/2015
360,1000-0026-0819-FAKE,14/08/2015,FEMALE,50-64,1,13/08/2015
361,1000-0026-3619-FAKE,18/08/2015,FEMALE,50-64,1,16/08/2015
362,1000-0022-2203-FAKE,31/07/2015,FEMALE,40-49,9,26/06/2015
363,1000-0022-4003-FAKE,17/07/2015,FEMALE,50-64,3,30/06/2015
364,1000-0026-5461-FAKE,17/08/2015,MALE,18-24,1,17/08/2015
365,1000-0026-2119-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
366,1000-0022-0645-FAKE,27/07/2015,FEMALE,30-34,3,24/06/2015
367,1000-0026-5147-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
368,1000-0026-5426-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
369,1000-0022-8366-FAKE,18/07/2015,FEMALE,25-29,4,07/07/2015
370,1000-0022-5487-FAKE,20/07/2015,FEMALE,35-39,2,02/07/2015
371,1000-0022-2187-FAKE,15/07/2015,FEMALE,50-64,2,26/06/2015
372,1000-0026-5222-FAKE,17/08/2015,FEMALE,35-39,1,17/08/2015
373,1000-0026-0822-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
374,1000-0026-4022-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
375,1000-0026-5601-FAKE,18/08/2015,FEMALE,18-24,1,18/08/2015
376,1000-0026-5185-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
377,1000-0026-5685-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,18/08/2015
378,1000-0026-0664-FAKE,13/08/2015,FEMALE,18-24,1,13/08/2015
379,1000-0026-3744-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
380,1000-0022-6903-FAKE,17/08/2015,FEMALE,30-34,9,04/07/2015
381,1000-0026-2243-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
382,1000-0022-2590-FAKE,11/07/2015,MALE,50-64,2,27/06/2015
383,1000-0022-6790-FAKE,27/07/2015,MALE,40-49,2,04/07/2015
384,1000-0022-9934-FAKE,02/08/2015,FEMALE,18-24,3,10/07/2015
385,1000-0026-0729-FAKE,13/08/2015,MALE,40-49,1,13/08/2015
386,1000-0022-0576-FAKE,18/08/2015,FEMALE,40-49,8,24/06/2015
387,1000-0026-5699-FAKE,18/08/2015,FEMALE,35-39,1,18/08/2015
388,1000-0026-0629-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
389,1000-0022-5655-FAKE,13/07/2015,MALE,50-64,1,03/07/2015
390,1000-0022-8355-FAKE,28/07/2015,FEMALE,35-39,2,07/07/2015
391,1000-0022-5555-FAKE,22/07/2015,FEMALE,40-49,3,02/07/2015
392,1000-0022-3997-FAKE,21/07/2015,MALE,18-24,5,30/06/2015
393,1000-0016-0993-FAKE,15/07/2015,FEMALE,35-39,37,26/03/2015
394,1000-0016-2206-FAKE,30/07/2015,MALE,40-49,19,28/03/2015
395,1000-0022-8513-FAKE,25/07/2015,FEMALE,50-64,4,07/07/2015
396,1000-0026-0653-FAKE,14/08/2015,MALE,18-24,1,13/08/2015
397,1000-0026-2553-FAKE,18/08/2015,MALE,30-34,1,15/08/2015
398,1000-0026-3832-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
399,1000-0026-2332-FAKE,16/08/2015,FEMALE,30-34,1,15/08/2015
400,1000-0026-4011-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
401,1000-0026-5411-FAKE,17/08/2015,MALE,18-24,1,17/08/2015
402,1000-0026-5211-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
403,1000-0026-3811-FAKE,16/08/2015,MALE,40-49,1,16/08/2015
404,1000-0026-0743-FAKE,13/08/2015,MALE,25-29,1,13/08/2015
405,1000-0026-0615-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
406,1000-0026-5395-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
407,1000-0026-3895-FAKE,18/08/2015,FEMALE,50-64,1,16/08/2015
408,1000-0026-5336-FAKE,17/08/2015,FEMALE,40-49,1,17/08/2015
409,1000-0022-6713-FAKE,02/08/2015,FEMALE,50-64,4,04/07/2015
410,1000-0026-5536-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
411,1000-0022-8613-FAKE,16/07/2015,FEMALE,18-24,1,07/07/2015
412,1000-0026-5274-FAKE,17/08/2015,FEMALE,50-64,1,17/08/2015
413,1000-0022-9865-FAKE,07/08/2015,FEMALE,18-24,5,09/07/2015
414,1000-0026-5415-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
415,1000-0022-8365-FAKE,30/07/2015,MALE,35-39,3,07/07/2015
416,1000-0022-5144-FAKE,13/08/2015,FEMALE,18-24,12,01/07/2015
417,1000-0026-3719-FAKE,17/08/2015,MALE,18-24,1,16/08/2015
418,1000-0026-2339-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
419,1000-0026-0739-FAKE,13/08/2015,MALE,18-24,1,13/08/2015
420,1000-0022-0686-FAKE,16/07/2015,FEMALE,18-24,4,24/06/2015
421,1000-0026-5588-FAKE,18/08/2015,FEMALE,30-34,1,18/08/2015
422,1000-0022-9841-FAKE,27/07/2015,FEMALE,30-34,3,09/07/2015
423,1000-0026-5563-FAKE,17/08/2015,FEMALE,18-24,1,17/08/2015
424,1000-0026-0863-FAKE,18/08/2015,FEMALE,30-34,1,14/08/2015
425,1000-0026-0742-FAKE,17/08/2015,MALE,25-29,3,13/08/2015
426,1000-0026-5642-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
427,1000-0022-0937-FAKE,24/07/2015,MALE,50-64,6,25/06/2015
428,1000-0026-0746-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
429,1000-0026-2418-FAKE,16/08/2015,MALE,25-29,1,15/08/2015
430,1000-0022-9979-FAKE,13/07/2015,FEMALE,25-29,1,10/07/2015
431,1000-0022-2579-FAKE,27/07/2015,MALE,18-24,3,27/06/2015
432,1000-0026-4018-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
433,1000-0026-4084-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
434,1000-0026-2384-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
435,1000-0022-6885-FAKE,29/07/2015,MALE,50-64,4,04/07/2015
436,1000-0026-3743-FAKE,16/08/2015,FEMALE,30-34,1,16/08/2015
437,1000-0022-9951-FAKE,21/07/2015,MALE,18-24,2,10/07/2015
438,1000-0026-0921-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
439,1000-0026-0721-FAKE,13/08/2015,MALE,18-24,1,13/08/2015
440,1000-0022-3982-FAKE,14/07/2015,FEMALE,18-24,1,29/06/2015
441,1000-0022-7182-FAKE,18/08/2015,FEMALE,25-29,9,04/07/2015
442,1000-0026-3894-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
443,1000-0022-3647-FAKE,24/07/2015,FEMALE,40-49,3,29/06/2015
444,1000-0022-5247-FAKE,30/07/2015,FEMALE,25-29,5,01/07/2015
445,1000-0026-5194-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
446,1000-0026-3794-FAKE,17/08/2015,FEMALE,25-29,1,16/08/2015
447,1000-0022-5147-FAKE,22/07/2015,FEMALE,30-34,4,01/07/2015
448,1000-0022-2226-FAKE,20/07/2015,MALE,25-29,5,26/06/2015
449,1000-0026-5673-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,18/08/2015
450,1000-0026-0573-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
451,1000-0022-2368-FAKE,13/07/2015,MALE,25-29,5,27/06/2015
452,1000-0002-5443-FAKE,28/07/2015,FEMALE,13-17,108,11/10/2014
453,1000-0026-3873-FAKE,16/08/2015,FEMALE,13-17,1,16/08/2015
454,1000-0026-2452-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
455,1000-0026-3852-FAKE,16/08/2015,MALE,25-29,1,16/08/2015
456,1000-0026-0849-FAKE,14/08/2015,FEMALE,30-34,1,13/08/2015
457,1000-0026-5628-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
458,1000-0022-8489-FAKE,11/07/2015,MALE,50-64,2,07/07/2015
459,1000-0026-4028-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
460,1000-0022-9996-FAKE,26/07/2015,FEMALE,40-49,3,10/07/2015
461,1000-0026-3707-FAKE,16/08/2015,MALE,25-29,1,16/08/2015
462,1000-0026-3607-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
463,1000-0026-5356-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
464,1000-0026-5135-FAKE,18/08/2015,FEMALE,18-24,1,17/08/2015
465,1000-0026-2330-FAKE,17/08/2015,MALE,25-29,1,15/08/2015
466,1000-0022-5350-FAKE,18/07/2015,FEMALE,13-17,2,02/07/2015
467,1000-0026-2331-FAKE,15/08/2015,MALE,13-17,1,15/08/2015
468,1000-0022-5492-FAKE,25/07/2015,FEMALE,25-29,6,02/07/2015
469,1000-0022-5192-FAKE,26/07/2015,MALE,50-64,2,01/07/2015
470,1000-0026-4031-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
471,1000-0026-5110-FAKE,17/08/2015,FEMALE,25-29,1,17/08/2015
472,1000-0026-5510-FAKE,17/08/2015,FEMALE,25-29,1,17/08/2015
473,1000-0026-3610-FAKE,17/08/2015,FEMALE,25-29,1,16/08/2015
474,1000-0026-0583-FAKE,13/08/2015,FEMALE,30-34,1,13/08/2015
475,1000-0022-9899-FAKE,05/08/2015,FEMALE,13-17,3,10/07/2015
476,1000-0026-5183-FAKE,18/08/2015,MALE,25-29,1,17/08/2015
477,1000-0022-8478-FAKE,19/07/2015,FEMALE,30-34,3,07/07/2015
478,1000-0006-0535-FAKE,18/07/2015,FEMALE,40-49,84,09/11/2014
479,1000-0026-4059-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
480,1000-0026-5559-FAKE,17/08/2015,FEMALE,13-17,1,17/08/2015
481,1000-0026-2359-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
482,1000-0026-5524-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
483,1000-0026-3959-FAKE,16/08/2015,MALE,25-29,1,16/08/2015
484,1000-0026-5638-FAKE,18/08/2015,FEMALE,50-64,1,18/08/2015
485,1000-0026-2517-FAKE,15/08/2015,MALE,40-49,1,15/08/2015
486,1000-0022-8660-FAKE,21/07/2015,FEMALE,50-64,2,07/07/2015
487,1000-0022-8460-FAKE,16/07/2015,MALE,40-49,1,07/07/2015
488,1000-0026-5666-FAKE,17/08/2015,FEMALE,40-49,1,17/08/2015
489,1000-0022-8581-FAKE,19/07/2015,FEMALE,50-64,4,07/07/2015
490,1000-0026-0562-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
491,1000-0026-3762-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
492,1000-0026-3641-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
493,1000-0026-0541-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
494,1000-0026-3941-FAKE,16/08/2015,FEMALE,25-29,1,16/08/2015
495,1000-0026-2320-FAKE,15/08/2015,FEMALE,18-24,1,15/08/2015
496,1000-0026-5120-FAKE,17/08/2015,FEMALE,25-29,1,17/08/2015
497,1000-0026-2420-FAKE,15/08/2015,MALE,50-64,1,15/08/2015
498,1000-0022-6836-FAKE,20/07/2015,FEMALE,35-39,3,04/07/2015
499,1000-0022-6888-FAKE,29/07/2015,FEMALE,35-39,4,04/07/2015
500,1000-0026-0527-FAKE,13/08/2015,FEMALE,35-39,1,13/08/2015
501,1000-0022-4088-FAKE,26/07/2015,FEMALE,50-64,5,30/06/2015
502,1000-0022-9988-FAKE,13/07/2015,MALE,30-34,1,10/07/2015
503,1000-0026-5476-FAKE,17/08/2015,MALE,40-49,1,17/08/2015
504,1000-0026-0606-FAKE,18/08/2015,FEMALE,50-64,2,13/08/2015
505,1000-0026-0893-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
506,1000-0026-2493-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
507,1000-0026-5169-FAKE,17/08/2015,FEMALE,25-29,1,17/08/2015
508,1000-0026-2448-FAKE,15/08/2015,MALE,40-49,1,15/08/2015
509,1000-0026-5630-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
510,1000-0022-9991-FAKE,25/07/2015,FEMALE,25-29,6,10/07/2015
511,1000-0022-8670-FAKE,17/07/2015,MALE,25-29,1,07/07/2015
512,1000-0022-7070-FAKE,04/08/2015,FEMALE,40-49,5,04/07/2015
513,1000-0022-9804-FAKE,14/07/2015,MALE,35-39,2,09/07/2015
514,1000-0022-5104-FAKE,17/08/2015,FEMALE,25-29,11,01/07/2015
515,1000-0022-8591-FAKE,20/07/2015,MALE,25-29,1,07/07/2015
516,1000-0022-2191-FAKE,28/07/2015,FEMALE,50-64,7,26/06/2015
517,1000-0026-2161-FAKE,18/08/2015,UNKNOWN,UNKNOWN,2,15/08/2015
518,1000-0022-3625-FAKE,15/08/2015,FEMALE,30-34,13,29/06/2015
519,1000-0026-3851-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
520,1000-0026-5651-FAKE,18/08/2015,FEMALE,13-17,1,18/08/2015
521,1000-0022-0967-FAKE,18/07/2015,FEMALE,30-34,1,25/06/2015
522,1000-0022-6746-FAKE,18/07/2015,FEMALE,35-39,2,04/07/2015
523,1000-0022-5446-FAKE,12/08/2015,FEMALE,40-49,7,02/07/2015
524,1000-0022-8646-FAKE,24/07/2015,FEMALE,35-39,4,07/07/2015
525,1000-0022-5642-FAKE,18/07/2015,FEMALE,35-39,5,03/07/2015
526,1000-0026-5337-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
527,1000-0022-8463-FAKE,19/07/2015,MALE,35-39,1,07/07/2015
528,1000-0026-5216-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
529,1000-0026-5116-FAKE,18/08/2015,FEMALE,18-24,1,17/08/2015
530,1000-0026-5520-FAKE,17/08/2015,FEMALE,40-49,1,17/08/2015
531,1000-0022-5284-FAKE,13/08/2015,FEMALE,50-64,7,02/07/2015
532,1000-0022-0718-FAKE,20/07/2015,FEMALE,13-17,2,24/06/2015
533,1000-0026-3779-FAKE,18/08/2015,FEMALE,50-64,1,16/08/2015
534,1000-0026-5179-FAKE,17/08/2015,FEMALE,50-64,1,17/08/2015
535,1000-0026-4058-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
536,1000-0022-0833-FAKE,14/07/2015,MALE,50-64,2,24/06/2015
537,1000-0026-4040-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
538,1000-0006-6801-FAKE,26/07/2015,FEMALE,50-64,68,15/11/2014
539,1000-0022-5349-FAKE,14/07/2015,MALE,50-64,3,02/07/2015
540,1000-0022-8600-FAKE,20/07/2015,FEMALE,25-29,2,07/07/2015
541,1000-0026-2588-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
542,1000-0026-2599-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
543,1000-0026-0861-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
544,1000-0022-3800-FAKE,17/08/2015,FEMALE,50-64,12,29/06/2015
545,1000-0022-5500-FAKE,18/08/2015,FEMALE,30-34,5,02/07/2015
546,1000-0012-8689-FAKE,17/08/2015,FEMALE,35-39,50,04/02/2015
547,1000-0026-3661-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
548,1000-0026-2561-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
549,1000-0026-0668-FAKE,13/08/2015,MALE,40-49,1,13/08/2015
550,1000-0026-3968-FAKE,16/08/2015,FEMALE,18-24,1,16/08/2015
551,1000-0026-3747-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
552,1000-0022-5494-FAKE,16/07/2015,FEMALE,25-29,1,02/07/2015
553,1000-0022-3673-FAKE,15/07/2015,FEMALE,35-39,4,29/06/2015
554,1000-0026-2526-FAKE,15/08/2015,MALE,18-24,1,15/08/2015
555,1000-0022-8273-FAKE,20/07/2015,MALE,30-34,1,06/07/2015
556,1000-0022-8449-FAKE,19/07/2015,MALE,25-29,2,07/07/2015
557,1000-0022-0828-FAKE,17/07/2015,MALE,30-34,3,25/06/2015
558,1000-0026-0589-FAKE,13/08/2015,FEMALE,30-34,1,13/08/2015
559,1000-0026-0989-FAKE,14/08/2015,MALE,18-24,1,14/08/2015
560,1000-0026-2289-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
561,1000-0026-3771-FAKE,16/08/2015,FEMALE,25-29,1,16/08/2015
562,1000-0026-2450-FAKE,15/08/2015,MALE,50-64,1,15/08/2015
563,1000-0026-0750-FAKE,16/08/2015,MALE,50-64,1,13/08/2015
564,1000-0022-5586-FAKE,26/07/2015,FEMALE,50-64,4,02/07/2015
565,1000-0026-5440-FAKE,17/08/2015,FEMALE,13-17,1,17/08/2015
566,1000-0022-0710-FAKE,20/07/2015,FEMALE,18-24,8,24/06/2015
567,1000-0022-0810-FAKE,21/07/2015,FEMALE,35-39,3,24/06/2015
568,1000-0002-2455-FAKE,12/08/2015,FEMALE,18-24,95,09/10/2014
569,1000-0026-4005-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
570,1000-0026-5154-FAKE,17/08/2015,FEMALE,40-49,1,17/08/2015
571,1000-0026-2592-FAKE,15/08/2015,FEMALE,25-29,1,15/08/2015
572,1000-0026-3692-FAKE,16/08/2015,MALE,13-17,1,16/08/2015
573,1000-0022-7131-FAKE,18/07/2015,MALE,50-64,2,04/07/2015
574,1000-0022-3931-FAKE,18/08/2015,FEMALE,35-39,6,29/06/2015
575,1000-0022-8383-FAKE,13/07/2015,MALE,18-24,1,07/07/2015
576,1000-0026-0599-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
577,1000-0026-2399-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
578,1000-0026-2278-FAKE,17/08/2015,MALE,40-49,1,15/08/2015
579,1000-0026-5519-FAKE,17/08/2015,FEMALE,18-24,1,17/08/2015
580,1000-0022-6738-FAKE,27/07/2015,FEMALE,35-39,5,04/07/2015
581,1000-0022-3838-FAKE,16/07/2015,FEMALE,18-24,4,29/06/2015
582,1000-0022-8317-FAKE,01/08/2015,FEMALE,18-24,6,07/07/2015
583,1000-0022-3617-FAKE,12/07/2015,FEMALE,40-49,1,29/06/2015
584,1000-0022-7017-FAKE,18/07/2015,MALE,35-39,1,04/07/2015
585,1000-0022-5259-FAKE,14/07/2015,MALE,25-29,1,02/07/2015
586,1000-0022-2459-FAKE,05/08/2015,MALE,40-49,6,26/06/2015
587,1000-0022-4059-FAKE,20/07/2015,FEMALE,30-34,4,30/06/2015
588,1000-0022-3759-FAKE,21/07/2015,FEMALE,25-29,2,29/06/2015
589,1000-0026-2281-FAKE,18/08/2015,FEMALE,18-24,2,15/08/2015
590,1000-0026-0681-FAKE,13/08/2015,MALE,50-64,1,13/08/2015
591,1000-0026-2367-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
592,1000-0026-5160-FAKE,17/08/2015,MALE,30-34,1,17/08/2015
593,1000-0022-2120-FAKE,18/07/2015,MALE,40-49,5,26/06/2015
594,1000-0026-2136-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
595,1000-0026-0536-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
596,1000-0026-0843-FAKE,18/08/2015,MALE,40-49,1,13/08/2015
597,1000-0026-0643-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
598,1000-0022-9862-FAKE,12/07/2015,MALE,30-34,2,09/07/2015
599,1000-0022-3962-FAKE,12/07/2015,FEMALE,30-34,2,30/06/2015
600,1000-0022-0562-FAKE,12/07/2015,FEMALE,35-39,3,24/06/2015
601,1000-0022-0841-FAKE,03/08/2015,FEMALE,40-49,11,25/06/2015
602,1000-0022-3941-FAKE,08/08/2015,FEMALE,35-39,5,29/06/2015
603,1000-0022-7141-FAKE,17/08/2015,FEMALE,40-49,10,04/07/2015
604,1000-0022-0993-FAKE,26/07/2015,FEMALE,18-24,6,25/06/2015
605,1000-0022-5293-FAKE,17/08/2015,MALE,25-29,6,02/07/2015
606,1000-0022-8427-FAKE,23/07/2015,MALE,40-49,2,07/07/2015
607,1000-0026-5188-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
608,1000-0022-5106-FAKE,01/08/2015,MALE,18-24,2,01/07/2015
609,1000-0026-5308-FAKE,17/08/2015,MALE,18-24,1,17/08/2015
610,1000-0022-9848-FAKE,15/07/2015,FEMALE,13-17,1,09/07/2015
611,1000-0022-2569-FAKE,22/07/2015,FEMALE,18-24,7,27/06/2015
612,1000-0022-3769-FAKE,22/07/2015,MALE,40-49,2,29/06/2015
613,1000-0022-3911-FAKE,22/07/2015,MALE,30-34,4,29/06/2015
614,1000-0026-3604-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
615,1000-0026-4091-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
616,1000-0026-5491-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
617,1000-0026-0511-FAKE,13/08/2015,MALE,25-29,1,13/08/2015
618,1000-0026-5453-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
619,1000-0026-2270-FAKE,15/08/2015,FEMALE,35-39,1,15/08/2015
620,1000-0026-5432-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
621,1000-0026-2370-FAKE,16/08/2015,FEMALE,40-49,1,15/08/2015
622,1000-0026-5181-FAKE,17/08/2015,MALE,25-29,1,17/08/2015
623,1000-0022-9851-FAKE,20/07/2015,MALE,25-29,2,09/07/2015
624,1000-0026-5467-FAKE,18/08/2015,MALE,25-29,1,18/08/2015
625,1000-0022-8451-FAKE,12/07/2015,MALE,40-49,1,07/07/2015
626,1000-0026-3667-FAKE,16/08/2015,MALE,30-34,1,16/08/2015
627,1000-0026-3646-FAKE,16/08/2015,FEMALE,40-49,1,16/08/2015
628,1000-0022-7030-FAKE,11/07/2015,FEMALE,18-24,1,04/07/2015
629,1000-0022-8230-FAKE,25/07/2015,MALE,18-24,3,06/07/2015
630,1000-0026-5611-FAKE,18/08/2015,FEMALE,30-34,1,18/08/2015
631,1000-0022-5472-FAKE,26/07/2015,FEMALE,30-34,2,02/07/2015
632,1000-0026-5225-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
633,1000-0026-2425-FAKE,15/08/2015,FEMALE,18-24,1,15/08/2015
634,1000-0026-3972-FAKE,16/08/2015,MALE,18-24,1,16/08/2015
635,1000-0026-0639-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
636,1000-0012-8324-FAKE,14/08/2015,FEMALE,40-49,63,04/02/2015
637,1000-0026-3798-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
638,1000-0022-6702-FAKE,18/07/2015,FEMALE,25-29,3,04/07/2015
639,1000-0022-3744-FAKE,18/07/2015,MALE,50-64,3,29/06/2015
640,1000-0022-8223-FAKE,13/07/2015,MALE,18-24,1,06/07/2015
641,1000-0026-4052-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
642,1000-0022-6996-FAKE,12/07/2015,FEMALE,13-17,1,04/07/2015
643,1000-0026-3635-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
644,1000-0026-0714-FAKE,13/08/2015,MALE,40-49,1,13/08/2015
645,1000-0022-3975-FAKE,01/08/2015,FEMALE,40-49,7,29/06/2015
646,1000-0026-4014-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
647,1000-0026-5414-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
648,1000-0022-5609-FAKE,15/07/2015,MALE,18-24,2,02/07/2015
649,1000-0022-8209-FAKE,20/07/2015,MALE,40-49,2,06/07/2015
